Wall time,Step,Value
1730260580.0739448,185999,528.6322631835938
1730260597.5943344,186399,528.6143798828125
1730260610.649542,186799,528.6449584960938
1730260627.6028905,187199,528.6414184570312
1730260641.5991979,187599,528.607666015625
1730260655.0378726,187999,528.6058349609375
1730260672.3702097,188399,528.599609375
1730260685.5270927,188799,528.5833129882812
1730260703.3936317,189199,528.5836181640625
1730260716.4287915,189599,528.593994140625
1730260729.572807,189999,528.6232299804688
1730260746.560406,190399,528.61376953125
1730260759.6032836,190799,528.628173828125
1730260777.4228656,191199,528.6255493164062
1730260790.3749554,191599,528.6339721679688
1730260803.2007189,191999,528.6321411132812
1730260820.1864076,192399,528.6578369140625
1730260833.8141918,192799,528.6414184570312
1730260850.9614284,193199,528.6290893554688
1730260864.4859774,193599,528.6121826171875
1730260877.4175947,193999,528.624755859375
1730260894.8939376,194399,528.615966796875
1730260908.0758646,194799,528.5978393554688
1730260925.01357,195199,528.6214599609375
1730260938.0638702,195599,528.636474609375
1730260950.9464397,195999,528.6275024414062
1730260968.7985797,196399,528.6295166015625
1730260981.9052157,196799,528.627197265625
1730260998.916759,197199,528.6192626953125
1730261012.6344082,197599,528.6452026367188
1730261026.022259,197999,528.6276245117188
1730261042.7801247,198399,528.6383056640625
1730261055.930574,198799,528.634033203125
1730261073.9246817,199199,528.6317749023438
1730261087.1967564,199599,528.6478881835938
1730261100.3780842,199999,528.6416625976562
1730261117.3458104,200399,528.6495361328125
1730261130.3511343,200799,528.6414184570312
1730261148.3756766,201199,528.6397705078125
1730261161.537131,201599,528.6262817382812
1730261174.4921517,201999,528.63525390625
1730261192.0378978,202399,528.6077880859375
1730261205.0103278,202799,528.6038818359375
1730261221.9629374,203199,528.5997314453125
1730261235.0948987,203599,528.6209106445312
1730261247.988066,203999,528.6102294921875
1730261265.3896587,204399,528.6110229492188
1730261279.041996,204799,528.6430053710938
1730261296.198371,205199,528.6559448242188
1730261309.2040117,205599,528.6611328125
1730261322.821899,205999,528.6587524414062
1730261339.9592268,206399,528.6553955078125
1730261353.2593033,206799,528.6544189453125
1730261371.0707119,207199,528.6249389648438
1730261384.392646,207599,528.6353149414062
1730261397.1746225,207999,528.6641235351562
1730261413.8215716,208399,528.6748657226562
1730261426.6828063,208799,528.6737060546875
1730261444.714743,209199,528.6846313476562
1730261457.9635262,209599,528.6804809570312
1730261470.8036668,209999,528.6774291992188
1730261487.4397712,210399,528.6763916015625
1730261500.7627351,210799,528.68359375
1730261517.6113925,211199,528.657958984375
1730261530.5164225,211599,528.6605224609375
1730261543.3489263,211999,528.6500854492188
1730261560.7065654,212399,528.662109375
1730261574.1942344,212799,528.673828125
1730261591.2970257,213199,528.6799926757812
1730261604.3770447,213599,528.6858520507812
1730261617.4290926,213999,528.6799926757812
1730261635.6896014,214399,528.6699829101562
