Wall time,Step,Value
1730240382.0241103,259599,700.2646484375
1730240396.9358094,259999,700.2147827148438
1730240415.6241045,260399,700.6629028320312
1730240431.362641,260799,701.140380859375
1730240450.156022,261199,701.783203125
1730240466.0142488,261599,701.6640625
1730240480.556351,261999,701.8886108398438
1730240499.2412584,262399,702.5013427734375
1730240514.6328115,262799,702.562255859375
1730240533.280788,263199,702.7698364257812
1730240548.8919961,263599,702.9793090820312
1730240563.7347171,263999,703.1109008789062
1730240582.322421,264399,703.1806030273438
1730240597.7235458,264799,703.5897216796875
1730240616.3689473,265199,703.6478271484375
1730240631.925201,265599,703.9214477539062
1730240646.369234,265999,703.9071655273438
1730240664.8451667,266399,704.0247802734375
1730240680.4219258,266799,704.0479736328125
1730240698.7904034,267199,704.3046875
1730240713.4785774,267599,704.5941772460938
1730240729.0639277,267999,704.5150146484375
1730240747.9480298,268399,704.6180419921875
1730240763.857981,268799,704.5665283203125
1730240782.6886177,269199,704.6912231445312
1730240798.2906046,269599,704.7371826171875
1730240813.0337715,269999,704.7301635742188
1730240831.649449,270399,704.5884399414062
1730240847.4761195,270799,704.7359619140625
1730240866.2878308,271199,704.7674560546875
1730240881.9842432,271599,704.8381958007812
1730240896.6770842,271999,705.2339477539062
1730240915.0961065,272399,705.2162475585938
1730240930.7599385,272799,705.1651611328125
1730240949.2103086,273199,705.063232421875
1730240964.6143496,273599,705.0048828125
1730240979.2134087,273999,704.9722900390625
1730240997.8027928,274399,704.9759521484375
1730241013.3822486,274799,704.8250122070312
1730241032.1529648,275199,704.9794921875
1730241046.974352,275599,704.8984985351562
1730241064.0185409,275999,705.0962524414062
1730241086.069672,276399,705.1484375
1730241101.5940554,276799,705.2374877929688
1730241121.6858096,277199,705.1373291015625
1730241137.1024559,277599,704.954833984375
1730241152.1631904,277999,705.1341552734375
1730241172.8930433,278399,705.0506591796875
1730241188.1433873,278799,704.9901123046875
1730241208.2514784,279199,704.9012451171875
1730241223.321756,279599,704.8665161132812
1730241239.4088502,279999,705.1126708984375
1730241258.568628,280399,705.3782348632812
1730241274.3246343,280799,705.2003173828125
1730241294.3877094,281199,705.5059204101562
1730241310.3801303,281599,705.422607421875
1730241325.7875805,281999,705.328369140625
1730241345.6496243,282399,705.2241821289062
